item_id,func,split,layers,alpha,posmode,arm,seed,good_rank,bad_rank,argmax_tok,in_top5,is_top1,beats_bad,patch_norm
rose-colour,,tuning,6-7-8,1.0,answer_only,randdir,0,8,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,1.0,answer_only,randdir,1,8,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,1.0,answer_only,randdir,2,7,2,257,0,0,0,
rose-colour,,tuning,6-7-8,1.0,answer_only,randnorm,0,7,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,1.0,answer_only,randnorm,1,7,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,1.0,answer_only,randnorm,2,8,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,lens,-1,149,70,287,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,randdir,0,9,5,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,randdir,1,10,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,randdir,2,8,2,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,randnorm,0,10,4,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,randnorm,1,6,2,1444,0,0,0,
rose-colour,,tuning,6-7-8,2.0,all_no_bos,randnorm,2,7,2,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,lens,-1,149,70,287,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,randdir,0,9,5,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,randdir,1,10,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,randdir,2,8,2,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,randnorm,0,10,4,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,randnorm,1,6,2,1444,0,0,0,
rose-colour,,tuning,6-7-8,2.0,from_mention,randnorm,2,7,2,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,lens,-1,14,11,45725,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,randdir,0,8,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,randdir,1,9,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,randdir,2,7,3,257,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,randnorm,0,6,2,4077,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,randnorm,1,6,1,2266,0,0,0,
rose-colour,,tuning,6-7-8,2.0,answer_only,randnorm,2,9,2,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,lens,-1,7,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,randdir,0,8,2,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,randdir,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,randdir,2,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,randnorm,0,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,all_no_bos,randnorm,2,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,lens,-1,7,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,randdir,0,8,2,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,randdir,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,randdir,2,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,randnorm,0,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,from_mention,randnorm,2,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,lens,-1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,randdir,0,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,randdir,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,randdir,2,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,randnorm,0,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,0.5,answer_only,randnorm,2,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,lens,-1,6,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,randdir,0,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,randdir,1,9,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,randdir,2,7,4,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,randnorm,0,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,all_no_bos,randnorm,2,6,4,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,lens,-1,6,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,randdir,0,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,randdir,1,9,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,randdir,2,7,4,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,randnorm,0,8,3,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,from_mention,randnorm,2,6,4,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,lens,-1,8,3,262,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,randdir,0,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,randdir,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,randdir,2,7,3,257,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,randnorm,0,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,1.0,answer_only,randnorm,2,7,3,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,lens,-1,2,6,45725,1,0,1,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,randdir,0,9,3,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,randdir,1,10,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,randdir,2,7,4,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,randnorm,0,11,3,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,randnorm,1,6,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,2.0,all_no_bos,randnorm,2,7,4,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,from_mention,lens,-1,2,6,45725,1,0,1,
rose-colour,,tuning,7-8-9,2.0,from_mention,randdir,0,9,3,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,from_mention,randdir,1,10,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,2.0,from_mention,randdir,2,7,4,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,from_mention,randnorm,0,11,3,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,from_mention,randnorm,1,6,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,2.0,from_mention,randnorm,2,7,4,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,answer_only,lens,-1,2,7,45725,1,0,1,
rose-colour,,tuning,7-8-9,2.0,answer_only,randdir,0,8,2,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,answer_only,randdir,1,10,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,2.0,answer_only,randdir,2,7,3,257,0,0,0,
rose-colour,,tuning,7-8-9,2.0,answer_only,randnorm,0,8,2,262,0,0,0,
rose-colour,,tuning,7-8-9,2.0,answer_only,randnorm,1,8,1,2266,0,0,0,
rose-colour,,tuning,7-8-9,2.0,answer_only,randnorm,2,7,3,257,0,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,all_no_bos,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,from_mention,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,0.5,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,all_no_bos,randnorm,2,5,1,3624,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,from_mention,randnorm,2,5,1,3624,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,1.0,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,lens,-1,3,1,3624,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,randdir,2,3,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,randnorm,0,4,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,all_no_bos,randnorm,2,3,1,3624,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,lens,-1,3,1,3624,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,randdir,2,3,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,randnorm,0,4,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,from_mention,randnorm,2,3,1,3624,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,3,2.0,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,randdir,1,4,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,randdir,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,all_no_bos,randnorm,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,randdir,1,4,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,randdir,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,from_mention,randnorm,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,0.5,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,randdir,1,4,3,1440,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,randdir,2,4,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,randnorm,1,4,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,all_no_bos,randnorm,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,randdir,1,4,3,1440,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,randdir,2,4,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,randnorm,1,4,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,from_mention,randnorm,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,randdir,2,5,1,3624,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,1.0,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,randdir,1,4,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,randdir,2,3,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,randnorm,1,3,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,all_no_bos,randnorm,2,3,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,randdir,1,4,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,randdir,2,3,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,randnorm,1,3,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,from_mention,randnorm,2,3,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,randdir,2,3,1,3624,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,4,2.0,answer_only,randnorm,2,4,1,3624,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,randdir,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,all_no_bos,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,randdir,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,from_mention,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,0.5,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,randdir,0,4,1,3624,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,randnorm,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,all_no_bos,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,randdir,0,4,1,3624,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,randnorm,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,from_mention,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,1.0,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,randdir,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,randnorm,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,randnorm,1,5,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,all_no_bos,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,lens,-1,4,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,randdir,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,randnorm,0,5,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,randnorm,1,5,1,3624,1,0,0,
spider-legs,,heldout,5,2.0,from_mention,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,5,2.0,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,all_no_bos,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,from_mention,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,randdir,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,randnorm,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,0.5,answer_only,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,randdir,0,5,1,3624,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,randnorm,1,5,1,3624,1,0,0,
spider-legs,,heldout,6,1.0,all_no_bos,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,lens,-1,5,1,3624,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,randdir,0,5,1,3624,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,randdir,1,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,randdir,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,randnorm,0,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,randnorm,1,5,1,3624,1,0,0,
spider-legs,,heldout,6,1.0,from_mention,randnorm,2,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,answer_only,lens,-1,5,2,1440,1,0,0,
spider-legs,,heldout,6,1.0,answer_only,randdir,0,5,2,1440,1,0,0,
